date,tweet,day,hour,nlikes,nreplies,nretweets
6/12/2015 17:00,depression be when you do not really care about anything anxiety be when you care too much and over think everything have both be hell,5,17,1601,12,1273
6/11/2015 21:53,do you ever feel like cry because your life be so shit and you just keep mess up,4,21,1318,12,1257
6/7/2015 21:38,have you be so sad and want to be alone but at the same time you really wish there be someone who you could talk to that actually care,7,21,1499,8,1435
6/7/2015 20:39,people really do not really understand how stressful it be to explain what be go on in your head when you do not even understand it yourself,7,20,1491,5,1401
6/6/2015 23:54,it suck do not it feel like you be not good enough no matter how hard you try,6,23,1530,18,1573
6/5/2015 5:34,it hurt like hell when someone make you feel special then suddenly leave you hang and you have to act like you do not care at all,5,5,1370,2,1239
6/4/2015 22:14,i be just so tire tire of not be good enough tire of get put down tire of cry tire of insecurities tire of be tire,4,22,1326,8,1386
6/2/2015 11:30,the most irritate thing be when something bother you and you literally cannot do anything about it but drown yourself in your own thoughts,2,11,969,0,913
6/1/2015 14:51,no one ever notice your tear no one even notice your sadness no one notice your hurt and in pain but they always notice your mistake,1,14,1102,4,1015
6/1/2015 2:08,you smile but you really just want to cry you talk but you just want to be quiet and you pretend like you be happy but you really be not,1,2,1039,0,962
5/30/2015 11:05,i literally ruin everything without even try,6,11,942,12,1014
5/26/2015 5:24,i should wake up feel glad but i do not i want to go back to sleep and stay that way forever i do not want to wake up i want to give up,2,5,1083,7,939
5/26/2015 3:37,you be afraid to tell people how you feel because you fear rejection so you bury it deep inside yourself where it only destroy you more,2,3,1162,5,1099
5/24/2015 1:12,i would just like to say fuck you to everyone who make me feel inadequate and worthless grow up and ruin my self confidence for years,7,1,1122,2,907
5/23/2015 21:32,it be sad when you realize you be not as important to someone as you think you be,6,21,1144,12,1145
5/22/2015 10:37,do you get the feel people be slowly forget about you and replace you and you soon realize it be not a feel it be become reality,5,10,1163,12,1014
5/21/2015 14:38,when i die do not come to my grave amp sit there tell me how much you love and miss me those be the things i need to hear when i be alive,4,14,1305,1,917
5/18/2015 18:18,the saddest people try their best to make people happy they know what it be like to feel worthless they do not want anyone else to feel that,1,18,1316,2,1160
5/18/2015 10:51,worst feel in the world be know you do the best you could and it still be not good enough,1,10,1166,14,1066
5/18/2015 8:19,one minute i seem to be feel fine the next minute it feel like everything around me be crumble and i be leave feel nothing,1,8,1162,1,933
5/15/2015 22:01,twitter be the only place you do not have to say i be fine because everyone on here know you be not,5,22,1019,15,1038
5/15/2015 9:56,i lose myself a long time ago i do not know who i be anymore,5,9,1098,22,1066
5/10/2015 13:42,ever miss yourself the person you be before you become depress before you start hat yourself before you want to die i do,7,13,1450,14,1044
5/5/2015 11:43,i always act like i be fine and everyone think i be okay but when the light be off and i be all alone that be when my tear start to fall,2,11,1218,10,960
4/27/2015 20:02,i hate i be the type of person to never get any sleep because all i do every night be overthink the smallest shit that should not even matter,1,20,1116,4,954
4/27/2015 17:02,the worst thing be when you be super excite to talk to someone and they just brush you off and you realise they do not care at all it suck,1,17,1131,9,893
4/26/2015 19:28,do you ever just want to pack up and just leave out of the blue without say anything to anyone like just leave and start a fresh new life,7,19,1012,12,959
4/14/2015 18:11,i do not think people understand just how stressful it be to explain what be go on inside your head when you do not even understand it yourself,2,18,1273,5,1324
4/5/2015 1:56,why be you sad i do not know no reason oh no there be plenty of reason i be just not sure which one it be this,7,1,1089,7,971
4/4/2015 0:33,if you could read my mind,6,0,4869,68,4270
4/1/2015 10:55,all the things i have do wrong 1 i rely on someone for my happiness 2 i love people more than i love myself 3 i never ask for help,3,10,1183,3,976
4/1/2015 9:56,i do not think anyone really understand how tire it be to act okay and always be the strong one when in reality you be close to the edge,3,9,1275,5,1147
3/30/2015 3:26,the very worst type of cry be the silent one the one where you have to hold your breath and grab your stomach just try to keep quiet,1,3,1202,5,956
3/28/2015 16:31,some people need to realize that there be days when you be not in the right mood to talk or interact with anyone but it be nothing personal,6,16,952,5,885
3/25/2015 1:57,do you ever feel like people just forget you exist,3,1,1457,61,1432
3/25/2015 1:54,maybe i be better off alone because no one have ever love me the way i love them and i have never felt like anyone want me or need me at all,3,1,1535,12,1313
3/24/2015 15:22,it be amaze how fast i can go from be in a good mood to really want to sleep for 3 years because i be just so damn tire of everything,2,15,1122,3,968
3/23/2015 17:19,its sad to think how much damage self hate can do to your body it damage you mentally it screw you up emotionally it hurt you physically,1,17,1100,1,1193
3/22/2015 18:03,have you ever notice that no one notice your tear no one notice your sadness no one notice your pain but they all notice your mistake,7,18,1395,6,1158
3/22/2015 14:23,you smile but you want to cry you talk but you just want to be quiet you pretend like you be happy but you be not you be break down,7,14,1098,6,981
3/21/2015 7:06,i feel myself change i do not even laugh the same anymore i do not smile the same or talk the same i be just so damn tire of everything,6,7,1085,5,962
3/19/2015 4:02,if you leave someone at least tell them why because what be more painful than be abandon be know you be not worth an explanation,4,4,737,7,1023
3/19/2015 4:00,stop ask me to trust you when i be still cough up water from the last time you let me drown,4,4,821,16,968
3/15/2015 14:48,i be pretty sure by now tire be just part of my personality description,7,14,819,17,1056
3/14/2015 20:57,nobody hat me more than myself,6,20,1006,26,901
3/14/2015 12:42,i hate the fact that i cry when i be angry and that be the worst thing ever because you be try to act tough and mean but instead you cry,6,12,826,3,975
3/10/2015 0:07,i be ashamed of myself because i know i should be better and i have no idea how to get there,2,0,1036,34,938
3/9/2015 18:24,do you ever feel like you have be abandon by everybody and the only thing you have leave to look forward to in life be completely nothing,1,18,811,11,1089
3/9/2015 12:36,i always get nervous when people stop reply to me its like do i say something wrong do i scare them away do i offend you in some way,1,12,738,5,1068
3/6/2015 4:19,have you ever be so sad that you just really want to be alone but at the same time you really wish there be someone who you can talk to,5,4,1009,12,1024
2/27/2015 0:43,when i cannot push though my depression and it take over i have to close my door shut the world out it be the only way i know how to survive,5,0,537,8,856
2/1/2015 22:03,she be the girl who laugh and talk a lot and seem very happy she be also the girl who cry herself to sleep every night,7,22,922,16,958
1/16/2015 11:44,why be you sad i do not know no reason oh no there be plenty of reason i be just not sure which one it be this time,5,11,1143,12,1039
12/15/2014 2:39,proud of you australia instead of fear we choose love support of our muslim brothers and sisters,1,2,158,4,70
12/14/2014 19:41,please do not jump to conclusions resist remember this be a crime that hurt muslims too,7,19,128,3,67
12/10/2014 2:51,no word need,3,2,200,3,41
3/21/2013 1:27,i love hear the word i miss you if only some one would say it and mean it,4,1,12,0,13
3/21/2013 1:21,just because i be be quiet that do not mean i be mad sometimes i be just not in the mood to talk,4,1,12,0,18
